season,week,name,score,status,industry,age,est_vote_share,est_vote_std,method_used,is_consistent,certainty_score,score_norm,week_norm,ind_athlete,ind_actor,ind_singer,ind_model,ind_comedian,age_norm,prev_vote_share,score_sq,age_sq,score_x_age,bias,ml_pred_vote_share
6,6,Cristian de la Fuente,36.0,Safe,Actor/Actress,34,0.1578385606820322,0.0719301002323654,Percentage,True,0.7368738461812694,0.6666666111111158,0.6,0,1,0,0,0,0.28,0.1355868641825846,0.4444443703703797,0.07840000000000001,0.18666665111111244,1.0,0.14181079506979363
6,7,Cristian de la Fuente,30.666666666666664,Safe,Actor/Actress,34,0.1798519862308638,0.0669868860282449,Percentage,True,0.7364864725994487,0.0,0.7,0,1,0,0,0,0.28,0.1578385606820322,0.0,0.07840000000000001,0.0,1.0,0.15342515451429398
6,8,Cristian de la Fuente,38.0,Safe,Actor/Actress,34,0.2388613997287858,0.0860537546966268,Percentage,True,0.7114732463626904,0.9999997857143316,0.8,0,1,0,0,0,0.28,0.1798519862308638,0.9999995714287091,0.07840000000000001,0.2799999400000129,1.0,0.20079049998532422
6,9,Cristian de la Fuente,37.33333333333333,Safe,Actor/Actress,34,0.2962765496875441,0.0969902209334701,Percentage,True,0.6669000190284601,0.7999997600000707,0.9,0,1,0,0,0,0.28,0.2388613997287858,0.6399996160001706,0.07840000000000001,0.2239999328000198,1.0,0.2582256343578747
6,10,Cristian de la Fuente,34.666666666666664,Safe,Actor/Actress,34,0.3136899621023727,0.1200777226496333,Percentage,True,0.5145601871905539,0.0,1.0,0,1,0,0,0,0.28,0.2962765496875441,0.0,0.07840000000000001,0.0,1.0,0.3025965165125881
6,1,Jason Taylor,29.33333333333333,Safe,Athlete,33,0.0986055255428191,0.0602331190299647,Percentage,True,0.781619918018882,0.5833332968750019,0.1,1,0,0,0,0,0.26,0.1,0.3402777352430591,0.06760000000000001,0.1516666571875005,1.0,0.0962398004271903
6,2,Jason Taylor,36.0,Safe,Athlete,33,0.1101426042606335,0.0574098837588101,Percentage,True,0.815773545380636,0.9999999375000038,0.2,1,0,0,0,0,0.26,0.0986055255428191,0.9999998750000115,0.06760000000000001,0.259999983750001,1.0,0.1080439286209085
6,3,Jason Taylor,30.666666666666664,Safe,Athlete,33,0.1191831262372811,0.0618966040701625,Percentage,True,0.7869870747351898,0.49999995312500445,0.3,1,0,0,0,0,0.26,0.1101426042606335,0.24999995312500664,0.06760000000000001,0.12999998781250116,1.0,0.10931564466087229
6,4,Jason Taylor,38.66666666666666,Safe,Athlete,33,0.1374214962521333,0.068063134815112,Percentage,True,0.7669101746536101,0.9999999250000057,0.4,1,0,0,0,0,0.26,0.1191831262372811,0.999999850000017,0.06760000000000001,0.2599999805000015,1.0,0.13377071932809423
6,5,Jason Taylor,36.0,Safe,Athlete,33,0.1481850839541788,0.0701388590878452,Percentage,True,0.7554847273814354,0.7499999296875073,0.5,1,0,0,0,0,0.26,0.1374214962521333,0.5624998945312659,0.06760000000000001,0.1949999817187519,1.0,0.14796939691646388
6,6,Jason Taylor,32.0,Safe,Athlete,33,0.1573562727423775,0.071859907569285,Percentage,True,0.7368738461812694,0.3333333055555579,0.6,1,0,0,0,0,0.26,0.1481850839541788,0.11111109259259493,0.06760000000000001,0.08666665944444506,1.0,0.15170084057830513
6,7,Jason Taylor,36.66666666666666,Safe,Athlete,33,0.1968062101225339,0.0794287847125408,Percentage,True,0.7364864725994487,0.9999998333333611,0.7,1,0,0,0,0,0.26,0.1573562727423775,0.9999996666667499,0.06760000000000001,0.25999995666667386,1.0,0.179872073439096
6,8,Jason Taylor,34.666666666666664,Safe,Athlete,33,0.2277910992354873,0.0818386926362654,Percentage,True,0.7114732463626904,0.28571422448980927,0.8,1,0,0,0,0,0.26,0.1968062101225339,0.08163261807581312,0.06760000000000001,0.07428569836735041,1.0,0.2052975472386889
6,9,Jason Taylor,36.66666666666666,Safe,Athlete,33,0.2876398781575836,0.0953196625088105,Percentage,True,0.6669000190284601,0.5999998200000514,0.9,1,0,0,0,0,0.26,0.2277910992354873,0.359999784000094,0.06760000000000001,0.15599995320001336,1.0,0.24629554310834553
6,10,Jason Taylor,38.0,Safe,Athlete,33,0.3472960257236913,0.1232213416430839,Percentage,True,0.5145601871905539,0.6249998828125222,1.0,1,0,0,0,0,0.26,0.2876398781575836,0.39062485351566645,0.06760000000000001,0.16249996953125576,1.0,0.3107053104560679
6,1,Kristi Yamaguchi,36.0,Safe,Athlete,36,0.1011064805088742,0.0612526497380005,Percentage,True,0.781619918018882,0.9999999375000038,0.1,1,0,0,0,0,0.32,0.1,0.9999998750000115,0.1024,0.31999998000000124,1.0,0.10682574814885373
6,2,Kristi Yamaguchi,36.0,Safe,Athlete,36,0.1010554576115938,0.057247072040773,Percentage,True,0.815773545380636,0.9999999375000038,0.2,1,0,0,0,0,0.32,0.1011064805088742,0.9999998750000115,0.1024,0.31999998000000124,1.0,0.11024992520756924
6,3,Kristi Yamaguchi,36.0,Safe,Athlete,36,0.1187436104367575,0.0624942125455551,Percentage,True,0.7869870747351898,0.9999999062500089,0.3,1,0,0,0,0,0.32,0.1010554576115938,0.9999998125000266,0.1024,0.31999997000000285,1.0,0.11248421387824814
6,4,Kristi Yamaguchi,38.66666666666666,Safe,Athlete,36,0.1244154577960714,0.0647239245164726,Percentage,True,0.7669101746536101,0.9999999250000057,0.4,1,0,0,0,0,0.32,0.1187436104367575,0.999999850000017,0.1024,0.3199999760000018,1.0,0.13295397804030348
6,5,Kristi Yamaguchi,38.66666666666666,Safe,Athlete,36,0.1421769409343219,0.0695421050492988,Percentage,True,0.7554847273814354,0.9999999062500089,0.5,1,0,0,0,0,0.32,0.1244154577960714,0.9999998125000266,0.1024,0.31999997000000285,1.0,0.14107124910507876
6,6,Kristi Yamaguchi,40.0,Safe,Athlete,36,0.1553015624087758,0.0739555423583029,Percentage,True,0.7368738461812694,0.9999999166666736,0.6,1,0,0,0,0,0.32,0.1421769409343219,0.9999998333333543,0.1024,0.3199999733333356,1.0,0.16161639494278632
6,7,Kristi Yamaguchi,36.0,Safe,Athlete,36,0.1794114223873769,0.0736899869581101,Percentage,True,0.7364864725994487,0.8888887407407668,0.7,1,0,0,0,0,0.32,0.1553015624087758,0.7901231934157062,0.1024,0.2844443970370454,1.0,0.17429330563431747
6,8,Kristi Yamaguchi,36.66666666666666,Safe,Athlete,36,0.2165685915656007,0.0810736935704764,Percentage,True,0.7114732463626904,0.7142855612245208,0.8,1,0,0,0,0,0.32,0.1794114223873769,0.5102038629738287,0.1024,0.22857137959184667,1.0,0.19680910938709076
6,9,Kristi Yamaguchi,38.0,Safe,Athlete,36,0.2788181537889709,0.0938347230267921,Percentage,True,0.6669000190284601,0.99999970000009,0.9,1,0,0,0,0,0.32,0.2165685915656007,0.99999940000027,0.1024,0.3199999040000288,1.0,0.2449495539511146
6,10,Kristi Yamaguchi,40.0,Safe,Athlete,36,0.3390140121739368,0.1207807953143672,Percentage,True,0.5145601871905539,0.9999998125000351,1.0,1,0,0,0,0,0.32,0.2788181537889709,0.9999996250001054,0.1024,0.31999994000001125,1.0,0.31122744840529526
6,1,Mario,32.0,Safe,Singer/Rapper,21,0.1018943591055716,0.0600437721114825,Percentage,True,0.781619918018882,0.7499999531250029,0.1,0,0,1,0,0,0.02,0.1,0.5624999296875065,0.0004,0.014999999062500059,1.0,0.0983420314523914
6,2,Mario,34.666666666666664,Safe,Singer/Rapper,21,0.1104193107192135,0.0585647913951336,Percentage,True,0.815773545380636,0.9166666093750033,0.2,0,0,1,0,0,0.02,0.1018943591055716,0.840277672743065,0.0004,0.01833333218750007,1.0,0.10725802599925088
6,3,Mario,28.0,Safe,Singer/Rapper,21,0.1122648409079026,0.0576089798887872,Percentage,True,0.7869870747351898,0.24999997656250256,0.3,0,0,1,0,0,0.02,0.1104193107192135,0.06249998828125183,0.0004,0.0049999995312500515,1.0,0.10171000625824039
6,4,Mario,32.0,Safe,Singer/Rapper,21,0.121663911997815,0.0635350470516028,Percentage,True,0.7669101746536101,0.4999999625000034,0.4,0,0,1,0,0,0.02,0.1122648409079026,0.2499999625000048,0.0004,0.009999999250000068,1.0,0.11145281484791075
6,5,Mario,36.0,Safe,Singer/Rapper,21,0.1440387092602578,0.0696547486243656,Percentage,True,0.7554847273814354,0.7499999296875073,0.5,0,0,1,0,0,0.02,0.121663911997815,0.5624998945312659,0.0004,0.014999998593750147,1.0,0.1297590054137242
6,6,Mario,37.33333333333333,Safe,Singer/Rapper,21,0.1644042971641851,0.0748664427083482,Percentage,True,0.7368738461812694,0.777777712962968,0.6,0,0,1,0,0,0.02,0.1440387092602578,0.6049381707819051,0.0004,0.015555554259259361,1.0,0.15580220496816252
6,7,Mario,34.0,Safe,Singer/Rapper,21,0.1867434646357332,0.0735986371249882,Percentage,True,0.7364864725994487,0.5555554629629794,0.7,0,0,1,0,0,0.02,0.1644042971641851,0.3086418724280104,0.0004,0.011111109259259589,1.0,0.1732549751105749
6,8,Mario,35.33333333333333,Eliminated,Singer/Rapper,21,0.0974339214784301,0.0333286902404661,Percentage,True,0.7114732463626904,0.4285713367347131,0.8,0,0,1,0,0,0.02,0.1867434646357332,0.18367339067057883,0.0004,0.008571426734694262,1.0,0.19549238564432683
6,1,Marissa Jaret Winokur,24.0,Safe,Actor/Actress,35,0.0868117149144089,0.0544272913784402,Percentage,True,0.781619918018882,0.24999998437500096,0.1,0,1,0,0,0,0.3,0.1,0.06249999218750072,0.09,0.07499999531250029,1.0,0.0846206966952967
6,2,Marissa Jaret Winokur,28.0,Safe,Actor/Actress,35,0.096635140438268,0.0530645575382859,Percentage,True,0.815773545380636,0.4999999687500019,0.2,0,1,0,0,0,0.3,0.0868117149144089,0.24999996875000288,0.09,0.14999999062500058,1.0,0.07853664288059357
6,3,Marissa Jaret Winokur,25.33333333333333,Safe,Actor/Actress,35,0.1068257464943382,0.0543773888395454,Percentage,True,0.7869870747351898,0.0,0.3,0,1,0,0,0,0.3,0.096635140438268,0.0,0.09,0.0,1.0,0.08134722176495775
6,4,Marissa Jaret Winokur,32.0,Safe,Actor/Actress,35,0.1196037425525829,0.062569205058901,Percentage,True,0.7669101746536101,0.4999999625000034,0.4,0,1,0,0,0,0.3,0.1068257464943382,0.2499999625000048,0.09,0.149999988750001,1.0,0.10368409742305999
6,5,Marissa Jaret Winokur,32.0,Safe,Actor/Actress,35,0.1345678366795472,0.0668645560274067,Percentage,True,0.7554847273814354,0.37499996484375364,0.5,0,1,0,0,0,0.3,0.1196037425525829,0.14062497363281648,0.09,0.11249998945312609,1.0,0.11641328261279667
6,6,Marissa Jaret Winokur,34.666666666666664,Safe,Actor/Actress,35,0.1535037270994876,0.0705802964866147,Percentage,True,0.7368738461812694,0.555555509259263,0.6,0,1,0,0,0,0.3,0.1345678366795472,0.30864192386831907,0.09,0.1666666527777789,1.0,0.13803681071836696
6,7,Marissa Jaret Winokur,34.666666666666664,Safe,Actor/Actress,35,0.1849507382761441,0.074868552405064,Percentage,True,0.7364864725994487,0.6666665555555749,0.7,0,1,0,0,0,0.3,0.1535037270994876,0.44444429629633436,0.09,0.19999996666667244,1.0,0.16242949349155394
6,8,Marissa Jaret Winokur,33.33333333333333,Safe,Actor/Actress,35,0.2193449879916965,0.0783636109028021,Percentage,True,0.7114732463626904,0.0,0.8,0,1,0,0,0,0.3,0.1849507382761441,0.0,0.09,0.0,1.0,0.18356737176004398
6,9,Marissa Jaret Winokur,34.666666666666664,Eliminated,Actor/Actress,35,0.1372654183659018,0.0469553745024669,Percentage,True,0.6669000190284601,0.0,0.9,0,1,0,0,0,0.3,0.2193449879916965,0.0,0.09,0.0,1.0,0.22121062761848886
6,1,Marlee Matlin,29.33333333333333,Safe,Actor/Actress,42,0.0867979984124382,0.0563452568652222,Percentage,True,0.781619918018882,0.5833332968750019,0.1,0,1,0,0,0,0.44,0.1,0.3402777352430591,0.1936,0.2566666506250008,1.0,0.09119900007079709
6,2,Marlee Matlin,32.0,Safe,Actor/Actress,42,0.0913726470663827,0.0526742371734515,Percentage,True,0.815773545380636,0.7499999531250029,0.2,0,1,0,0,0,0.44,0.0867979984124382,0.5624999296875065,0.1936,0.32999997937500125,1.0,0.08386894265259696
6,3,Marlee Matlin,28.0,Safe,Actor/Actress,42,0.0968133020870811,0.0547357179233747,Percentage,True,0.7869870747351898,0.24999997656250256,0.3,0,1,0,0,0,0.44,0.0913726470663827,0.06249998828125183,0.1936,0.10999998968750113,1.0,0.08005931049695655
6,4,Marlee Matlin,32.0,Safe,Actor/Actress,42,0.1022273693003046,0.0569021431287844,Percentage,True,0.7669101746536101,0.4999999625000034,0.4,0,1,0,0,0,0.44,0.0968133020870811,0.2499999625000048,0.1936,0.2199999835000015,1.0,0.09293916950274264
6,5,Marlee Matlin,29.33333333333333,Safe,Actor/Actress,42,0.1145085761135285,0.058437461418896,Percentage,True,0.7554847273814354,0.12499998828125078,0.5,0,1,0,0,0,0.44,0.1022273693003046,0.015624997070312832,0.1936,0.054999994843750344,1.0,0.09359051914333423
6,6,Marlee Matlin,28.0,Eliminated,Actor/Actress,42,0.056647678800047,0.0264572957385426,Percentage,True,0.7368738461812694,0.0,0.6,0,1,0,0,0,0.44,0.1145085761135285,0.0,0.1936,0.0,1.0,0.10650100995267774
6,1,Monica Seles,20.0,Safe,Athlete,34,0.0774412950926721,0.0545872741476643,Percentage,True,0.781619918018882,0.0,0.1,1,0,0,0,0,0.28,0.1,0.0,0.07840000000000001,0.0,1.0,0.08461877738315082
6,2,Monica Seles,20.0,Eliminated,Athlete,34,0.0308515895555722,0.0148719750954437,Percentage,True,0.815773545380636,0.0,0.2,1,0,0,0,0,0.28,0.0774412950926721,0.0,0.07840000000000001,0.0,1.0,0.06371567556837648
6,1,Penn Jillette,21.33333333333333,Safe,Magician,53,0.0484418984384094,0.0436628495521097,Percentage,True,0.781619918018882,0.08333332812500002,0.1,0,0,0,0,0,0.66,0.1,0.00694444357638892,0.43560000000000004,0.054999996562500014,1.0,0.08171505639967373
6,2,Penn Jillette,22.666666666666664,Eliminated,Magician,53,0.0198897860531414,0.0138098978663921,Percentage,True,0.815773545380636,0.1666666562500005,0.2,0,0,0,0,0,0.66,0.0484418984384094,0.027777774305555825,0.43560000000000004,0.10999999312500033,1.0,0.03230426169771203
6,1,Priscilla Presley,32.0,Safe,Actor/Actress,62,0.0885148925429238,0.0554701036427163,Percentage,True,0.781619918018882,0.7499999531250029,0.1,0,1,0,0,0,0.84,0.1,0.5624999296875065,0.7055999999999999,0.6299999606250024,1.0,0.09358654226897643
6,2,Priscilla Presley,28.0,Safe,Actor/Actress,62,0.0877329470918367,0.0501358897660193,Percentage,True,0.815773545380636,0.4999999687500019,0.2,0,1,0,0,0,0.84,0.0885148925429238,0.24999996875000288,0.7055999999999999,0.4199999737500016,1.0,0.07880014415569714
6,3,Priscilla Presley,34.666666666666664,Safe,Actor/Actress,62,0.1080841475259353,0.0592977494956864,Percentage,True,0.7869870747351898,0.8749999179687575,0.3,0,1,0,0,0,0.84,0.0877329470918367,0.7656248564453324,0.7055999999999999,0.7349999310937563,1.0,0.08848256164673744
6,4,Priscilla Presley,29.33333333333333,Safe,Actor/Actress,62,0.1022095099685532,0.0577599739589378,Percentage,True,0.7669101746536101,0.2999999775000018,0.4,0,1,0,0,0,0.84,0.1080841475259353,0.08999998650000159,0.7055999999999999,0.2519999811000015,1.0,0.09985194264130272
6,5,Priscilla Presley,28.0,Eliminated,Actor/Actress,62,0.0436550847738399,0.0211711895534107,Percentage,True,0.7554847273814354,0.0,0.5,0,1,0,0,0,0.84,0.1022095099685532,0.0,0.7055999999999999,0.0,1.0,0.09160024814959854
6,1,Shannon Elizabeth,28.0,Safe,Actor/Actress,34,0.0964865346848952,0.0593906912417901,Percentage,True,0.781619918018882,0.4999999687500019,0.1,0,1,0,0,0,0.28,0.1,0.24999996875000288,0.07840000000000001,0.13999999125000054,1.0,0.08987560119706595
6,2,Shannon Elizabeth,32.0,Safe,Actor/Actress,34,0.1042706935079563,0.0573913503543427,Percentage,True,0.815773545380636,0.7499999531250029,0.2,0,1,0,0,0,0.28,0.0964865346848952,0.5624999296875065,0.07840000000000001,0.20999998687500082,1.0,0.09456215959015596
6,3,Shannon Elizabeth,32.0,Safe,Actor/Actress,34,0.1178483250044218,0.0614043553317726,Percentage,True,0.7869870747351898,0.6249999414062557,0.3,0,1,0,0,0,0.28,0.1042706935079563,0.39062492675782307,0.07840000000000001,0.1749999835937516,1.0,0.1017452345088499
6,4,Shannon Elizabeth,37.33333333333333,Safe,Actor/Actress,34,0.1337528062514013,0.0662642834051866,Percentage,True,0.7669101746536101,0.8999999325000054,0.4,0,1,0,0,0,0.28,0.1178483250044218,0.8099998785000143,0.07840000000000001,0.25199998110000155,1.0,0.12508531459576597
6,5,Shannon Elizabeth,30.666666666666664,Safe,Actor/Actress,34,0.1372809041017414,0.0661537869534392,Percentage,True,0.7554847273814354,0.24999997656250222,0.5,0,1,0,0,0,0.28,0.1337528062514013,0.06249998828125166,0.07840000000000001,0.06999999343750063,1.0,0.1285066176198345
6,6,Shannon Elizabeth,32.0,Safe,Actor/Actress,34,0.1549479011030945,0.0708211840893193,Percentage,True,0.7368738461812694,0.3333333055555579,0.6,0,1,0,0,0,0.28,0.1372809041017414,0.11111109259259493,0.07840000000000001,0.09333332555555622,1.0,0.1360691292275853
6,7,Shannon Elizabeth,34.0,Eliminated,Actor/Actress,34,0.0722361783473478,0.0266974438718786,Percentage,True,0.7364864725994487,0.5555554629629794,0.7,0,1,0,0,0,0.28,0.1549479011030945,0.3086418724280104,0.07840000000000001,0.15555552962963426,1.0,0.16134814715833395
6,1,Steve Guttenberg,24.0,Safe,Actor/Actress,49,0.0728601527181411,0.0505887976650795,Percentage,True,0.781619918018882,0.24999998437500096,0.1,0,1,0,0,0,0.58,0.1,0.06249999218750072,0.3364,0.14499999093750054,1.0,0.08413514440525621
6,2,Steve Guttenberg,21.33333333333333,Safe,Actor/Actress,49,0.0857183935128594,0.0456862386152094,Percentage,True,0.815773545380636,0.08333332812500002,0.2,0,1,0,0,0,0.58,0.0728601527181411,0.00694444357638892,0.3364,0.04833333031250001,1.0,0.055756996435031236
6,3,Steve Guttenberg,28.0,Eliminated,Actor/Actress,49,0.0263404523086814,0.0138917568614452,Percentage,True,0.7869870747351898,0.24999997656250256,0.3,0,1,0,0,0,0.58,0.0857183935128594,0.06249998828125183,0.3364,0.14499998640625147,1.0,0.07402745360705337
7,1,Brooke Burke,32.666666666666664,Safe,TV Personality,37,0.0729440483846367,0.048172655671033,Percentage,True,0.820140087639962,0.9999999400000036,0.1,0,0,0,0,0,0.34,0.1,0.9999998800000107,0.11560000000000002,0.3399999796000012,1.0,0.10271431249204938
7,2,Brooke Burke,32.0,Safe,TV Personality,37,0.0794759061648119,0.052048202086235,Percentage,True,0.796214772773733,0.9999999166666736,0.2,0,0,0,0,0,0.34,0.0729440483846367,0.9999998333333543,0.11560000000000002,0.33999997166666907,1.0,0.07718814144487694
7,3,Brooke Burke,37.33333333333333,Safe,TV Personality,37,0.0804864630491481,0.0519080867269764,Percentage,True,0.7735194022872672,0.9999999732142865,0.3,0,0,0,0,0,0.34,0.0794759061648119,0.9999999464285736,0.11560000000000002,0.33999999089285743,1.0,0.08618948604802093
7,4,Brooke Burke,34.666666666666664,Safe,TV Personality,37,0.0751870372597449,0.0473442641225178,Percentage,True,0.8065075344976687,0.9999999711538471,0.4,0,0,0,0,0,0.34,0.0804864630491481,0.999999942307695,0.11560000000000002,0.33999999019230803,1.0,0.08951505571726465
7,5,Brooke Burke,38.66666666666666,Safe,TV Personality,37,0.0784049680186471,0.0479216554471861,Percentage,True,0.8029137948368592,0.9999999741379317,0.5,0,0,0,0,0,0.34,0.0751870372597449,0.9999999482758641,0.11560000000000002,0.33999999120689683,1.0,0.08635410512111615
7,6,Brooke Burke,34.666666666666664,Safe,TV Personality,37,0.0863232939261284,0.0523104718660148,Percentage,True,0.7754575070842322,0.9629629362139925,0.6,0,0,0,0,0,0.34,0.0784049680186471,0.9272976165218738,0.11560000000000002,0.3274073983127575,1.0,0.09090133988040242
7,7,Brooke Burke,40.0,Safe,TV Personality,37,0.0949732103931564,0.0550003142499722,Percentage,True,0.7886406319457213,0.9999999750000007,0.7,0,0,0,0,0,0.34,0.0863232939261284,0.9999999500000021,0.11560000000000002,0.33999999150000026,1.0,0.10237540669190293
7,8,Brooke Burke,36.66666666666666,Safe,TV Personality,37,0.1153079797051492,0.0570093474953014,Percentage,True,0.7754183914371627,0.9999999727272736,0.8,0,0,0,0,0,0.34,0.0949732103931564,0.999999945454548,0.11560000000000002,0.33999999072727305,1.0,0.11355406635690486
7,9,Brooke Burke,32.666666666666664,Safe,TV Personality,37,0.1463570711500627,0.0601149389229958,Percentage,True,0.7552635102007701,0.8596491001846728,0.9,0,0,0,0,0,0.34,0.1153079797051492,0.7389965754483175,0.11560000000000002,0.2922806940627888,1.0,0.1328677773480884
7,10,Brooke Burke,40.0,Safe,TV Personality,37,0.1715311887576686,0.0912340398138068,Percentage,True,0.5864260029454536,0.9999999750000007,1.0,0,0,0,0,0,0.34,0.1463570711500627,0.9999999500000021,0.11560000000000002,0.33999999150000026,1.0,0.17094900064732602
7,1,Cloris Leachman,21.33333333333333,Safe,Actor/Actress,82,0.0865449260275625,0.045742542905482,Percentage,True,0.820140087639962,0.3199999808000009,0.1,0,1,0,0,0,1.24,0.1,0.10239998771200096,1.5376,0.39679997619200114,1.0,0.0847518264668726
7,2,Cloris Leachman,20.0,Safe,Actor/Actress,82,0.0889952793808013,0.0459732913427044,Percentage,True,0.796214772773733,0.0,0.2,0,1,0,0,0,1.24,0.0865449260275625,0.0,1.5376,0.0,1.0,0.06904779680413561
7,3,Cloris Leachman,21.33333333333333,Safe,Actor/Actress,82,0.0920260724916367,0.0540682272728214,Percentage,True,0.7735194022872672,0.5714285561224494,0.3,0,1,0,0,0,1.24,0.0889952793808013,0.32653059475218726,1.5376,0.7085714095918372,1.0,0.08219848806371269
7,4,Cloris Leachman,29.33333333333333,Safe,Actor/Actress,82,0.0923872221925919,0.0499404939397508,Percentage,True,0.8065075344976687,0.8461538217455629,0.4,0,1,0,0,0,1.24,0.0920260724916367,0.7159762900546218,1.5376,1.049230738964498,1.0,0.09309783136403546
7,5,Cloris Leachman,28.0,Safe,Actor/Actress,82,0.106256467769214,0.0512121191652958,Percentage,True,0.8029137948368592,0.7241379123067784,0.5,0,1,0,0,0,1.24,0.0923872221925919,0.5243757160400194,1.5376,0.8979310112604052,1.0,0.0931953625193642
7,6,Cloris Leachman,20.0,Eliminated,Actor/Actress,82,0.0524572964160023,0.0238883006200739,Percentage,True,0.7754575070842322,0.5555555401234572,0.6,0,1,0,0,0,1.24,0.106256467769214,0.3086419581618663,1.5376,0.6888888697530869,1.0,0.10651468256217612
7,1,Cody Linley,27.33333333333333,Safe,Actor/Actress,18,0.0926559360935754,0.0530711437090231,Percentage,True,0.820140087639962,0.6799999592000022,0.1,0,1,0,0,0,-0.04,0.1,0.46239994451200467,0.0016,-0.02719999836800009,1.0,0.09565461281743319
7,2,Cody Linley,28.0,Safe,Actor/Actress,18,0.1084427013101459,0.0588165770127511,Percentage,True,0.796214772773733,0.6666666111111158,0.2,0,1,0,0,0,-0.04,0.0926559360935754,0.4444443703703797,0.0016,-0.026666664444444634,1.0,0.09004026744952999
7,3,Cody Linley,28.0,Safe,Actor/Actress,18,0.1142271728359762,0.0616853200596827,Percentage,True,0.7735194022872672,0.749999979910715,0.3,0,1,0,0,0,-0.04,0.1084427013101459,0.5624999698660729,0.0016,-0.0299999991964286,1.0,0.11078991379244932
7,4,Cody Linley,30.666666666666664,Safe,Actor/Actress,18,0.1112021520719106,0.0567493866999436,Percentage,True,0.8065075344976687,0.8846153590976339,0.4,0,1,0,0,0,-0.04,0.1142271728359762,0.7825443335514357,0.0016,-0.03538461436390536,1.0,0.1228199035877635
7,5,Cody Linley,37.33333333333333,Safe,Actor/Actress,18,0.118582914306549,0.0584527487927586,Percentage,True,0.8029137948368592,0.9655172164090376,0.5,0,1,0,0,0,-0.04,0.1112021520719106,0.9322234951822564,0.0016,-0.03862068865636151,1.0,0.12439027820119065
7,6,Cody Linley,30.666666666666664,Safe,Actor/Actress,18,0.1292789647170744,0.0627160924122513,Percentage,True,0.7754575070842322,0.851851828189301,0.6,0,1,0,0,0,-0.04,0.118582914306549,0.7256515371894545,0.0016,-0.03407407312757204,1.0,0.1309255469164337
7,7,Cody Linley,29.33333333333333,Safe,Actor/Actress,18,0.148792478026457,0.0601161632432316,Percentage,True,0.7886406319457213,0.7333333150000004,0.7,0,1,0,0,0,-0.04,0.1292789647170744,0.5377777508888899,0.0016,-0.02933333260000002,1.0,0.1409020932883281
7,8,Cody Linley,32.0,Safe,Actor/Actress,18,0.1706472025541186,0.0650598807746133,Percentage,True,0.7754183914371627,0.8727272489256208,0.8,0,1,0,0,0,-0.04,0.148792478026457,0.7616528510172825,0.0016,-0.03490908995702483,1.0,0.16715458587853746
7,9,Cody Linley,30.666666666666664,Eliminated,Actor/Actress,18,0.0796160072655694,0.0284477006271659,Percentage,True,0.7552635102007701,0.8070175226223459,0.9,0,1,0,0,0,-0.04,0.1706472025541186,0.6512772818195086,0.0016,-0.032280700904893836,1.0,0.19003514845153538
7,1,Jeffrey Ross,16.0,Eliminated,Comedian,43,0.0229310089816399,0.0161500506171869,Percentage,True,0.820140087639962,0.0,0.1,0,0,0,0,1,0.46,0.1,0.0,0.2116,0.0,1.0,0.07564162378480573
7,1,Kim Kardashian,24.666666666666664,Safe,TV Personality,27,0.0799172034280017,0.0471209539680134,Percentage,True,0.820140087639962,0.5199999688000018,0.1,0,0,0,0,0,0.14,0.1,0.2703999675520028,0.019600000000000003,0.07279999563200025,1.0,0.09122690880835506
7,2,Kim Kardashian,22.666666666666664,Eliminated,TV Personality,27,0.0227062246717751,0.0131069429216508,Percentage,True,0.796214772773733,0.22222220370370507,0.2,0,0,0,0,0,0.14,0.0799172034280017,0.04938270781893099,0.019600000000000003,0.031111108518518713,1.0,0.06645262735836063
7,1,Lance Bass,28.666666666666664,Safe,Singer/Rapper,29,0.0966445841285989,0.0545049798247981,Percentage,True,0.820140087639962,0.7599999544000027,0.1,0,0,1,0,0,0.18,0.1,0.5775999306880062,0.0324,0.13679999179200047,1.0,0.0977716235987832
7,2,Lance Bass,26.666666666666664,Safe,Singer/Rapper,29,0.1052081632165958,0.0587343771884014,Percentage,True,0.796214772773733,0.555555509259263,0.2,0,0,1,0,0,0.18,0.0966445841285989,0.30864192386831907,0.0324,0.09999999166666734,1.0,0.0914985412313602
7,3,Lance Bass,29.33333333333333,Safe,Singer/Rapper,29,0.1151808881800389,0.0603148909044322,Percentage,True,0.7735194022872672,0.7857142646683679,0.3,0,0,1,0,0,0.18,0.1052081632165958,0.6173469057033542,0.0324,0.14142856764030623,1.0,0.10837957011776476
7,4,Lance Bass,34.666666666666664,Safe,Singer/Rapper,29,0.1126709333483051,0.0565376235292816,Percentage,True,0.8065075344976687,0.9999999711538471,0.4,0,0,1,0,0,0.18,0.1151808881800389,0.999999942307695,0.0324,0.17999999480769246,1.0,0.12691817107243186
7,5,Lance Bass,28.0,Safe,Singer/Rapper,29,0.1206226952199921,0.0548655862606731,Percentage,True,0.8029137948368592,0.7241379123067784,0.5,0,0,1,0,0,0.18,0.1126709333483051,0.5243757160400194,0.0324,0.1303448242152201,1.0,0.11900894847194095
7,6,Lance Bass,36.0,Safe,Singer/Rapper,29,0.1359709162779902,0.0659259519253978,Percentage,True,0.7754575070842322,0.999999972222223,0.6,0,0,1,0,0,0.18,0.1206226952199921,0.9999999444444468,0.0324,0.17999999500000013,1.0,0.13708570638294634
