season,week,name,score,status,est_vote_share,est_vote_std,method_used,is_consistent,certainty_score,age,industry,Ind_Actor/Actress,Ind_Athlete,Ind_Model,Ind_Singer/Rapper,Ind_TV Personality,Ind_News Anchor,Ind_Sports Broadcaster,Ind_Beauty Pagent,Ind_Racing Driver,Ind_Magician,Ind_Radio Personality,Ind_Comedian,Ind_Entrepreneur,Ind_Politician,Ind_Astronaut,Ind_Fashion Designer,Ind_Social Media Personality,Ind_Motivational Speaker,Ind_Military,Ind_Journalist,Ind_Musician,Ind_Producer,Ind_Fitness Instructor,Ind_Con artist,Ind_Conservationist,Ind_Social media personality
12,1,Ralph Macchio,32.0,Safe,0.1097073025944162,0.0646854596740796,Percentage,True,0.7625352871682314,49,Actor/Actress,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,1,Chelsea Kane,28.0,Safe,0.113915455366118,0.068846652272525,Percentage,True,0.7625352871682314,22,Actor/Actress,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,1,Kirstie Alley,30.666666666666664,Safe,0.1074748267498936,0.0647738195995784,Percentage,True,0.7625352871682314,60,Actor/Actress,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,1,Hines Ward,28.0,Safe,0.112104624727962,0.0648783483997824,Percentage,True,0.7625352871682314,35,Athlete,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,1,Sugar Ray Leonard,22.666666666666664,Safe,0.085519651968979,0.0578523688670436,Percentage,True,0.7625352871682314,54,Athlete,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,1,Chris Jericho,25.33333333333333,Safe,0.0919669025888615,0.0599945761315352,Percentage,True,0.7625352871682314,40,Athlete,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,1,Petra Nemcova,24.0,Safe,0.0803345495262074,0.0574676533803413,Percentage,True,0.7625352871682314,31,Model,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,1,Mike Catherwood,17.333333333333332,Safe,0.0621056706839993,0.049300174906157,Percentage,True,0.7625352871682314,32,Radio Personality,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,1,Romeo,25.33333333333333,Safe,0.1043446103091634,0.0631230887005,Percentage,True,0.7625352871682314,21,Singer/Rapper,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,1,Wendy Williams,18.666666666666664,Safe,0.0518452327371603,0.0450723584653053,Percentage,True,0.7625352871682314,46,TV Personality,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,1,Kendra Wilkinson,24.0,Safe,0.0806811727472383,0.0570334598905154,Percentage,True,0.7625352871682314,25,TV Personality,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,2,Ralph Macchio,28.0,Safe,0.104682842693838,0.0596390809385661,Percentage,True,0.7908213107217859,49,Actor/Actress,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,2,Chelsea Kane,24.0,Safe,0.1061009220455526,0.0601291982285743,Percentage,True,0.7908213107217859,22,Actor/Actress,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,2,Kirstie Alley,26.666666666666664,Safe,0.1007504488568908,0.0573863315225143,Percentage,True,0.7908213107217859,60,Actor/Actress,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,2,Hines Ward,30.666666666666664,Safe,0.1284058123661183,0.0659973579480782,Percentage,True,0.7908213107217859,35,Athlete,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,2,Sugar Ray Leonard,22.666666666666664,Safe,0.0822948610053049,0.0503493958191134,Percentage,True,0.7908213107217859,54,Athlete,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,2,Chris Jericho,30.666666666666664,Safe,0.1108625976771348,0.0626678968309796,Percentage,True,0.7908213107217859,40,Athlete,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,2,Petra Nemcova,24.0,Safe,0.0768083193371029,0.0495574392704435,Percentage,True,0.7908213107217859,31,Model,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,2,Mike Catherwood,22.666666666666664,Eliminated,0.0176960492581331,0.0115847736962723,Percentage,True,0.7908213107217859,32,Radio Personality,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,2,Romeo,30.666666666666664,Safe,0.1280340671536289,0.0656280641165891,Percentage,True,0.7908213107217859,21,Singer/Rapper,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,2,Wendy Williams,22.666666666666664,Safe,0.0600198328832158,0.0400118444193198,Percentage,True,0.7908213107217859,46,TV Personality,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,2,Kendra Wilkinson,25.33333333333333,Safe,0.08434424672308,0.052290012724638,Percentage,True,0.7908213107217859,25,TV Personality,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,3,Ralph Macchio,28.0,Safe,0.1058268050172682,0.0596165672755548,Percentage,True,0.7782824499689545,49,Actor/Actress,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,3,Chelsea Kane,30.666666666666664,Safe,0.1216259438547491,0.0642303466288144,Percentage,True,0.7782824499689545,22,Actor/Actress,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,3,Kirstie Alley,28.0,Safe,0.1049975640278169,0.0598229841582182,Percentage,True,0.7782824499689545,60,Actor/Actress,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,3,Hines Ward,33.33333333333333,Safe,0.1323903126876512,0.0647010040098367,Percentage,True,0.7782824499689545,35,Athlete,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,3,Sugar Ray Leonard,26.666666666666664,Safe,0.0954260606722429,0.0559295942207863,Percentage,True,0.7782824499689545,54,Athlete,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,3,Chris Jericho,28.0,Safe,0.1046384929672913,0.0578922282058623,Percentage,True,0.7782824499689545,40,Athlete,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,3,Petra Nemcova,33.33333333333333,Safe,0.0964470051074348,0.0576861920858175,Percentage,True,0.7782824499689545,31,Model,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,3,Romeo,26.666666666666664,Safe,0.1199224634738484,0.0631043074577788,Percentage,True,0.7782824499689545,21,Singer/Rapper,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,3,Wendy Williams,20.0,Eliminated,0.0264922015407435,0.0179011104400069,Percentage,True,0.7782824499689545,46,TV Personality,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,3,Kendra Wilkinson,30.666666666666664,Safe,0.0922331506509529,0.0534095405949375,Percentage,True,0.7782824499689545,25,TV Personality,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,4,Ralph Macchio,33.33333333333333,Safe,0.1215892334607753,0.0624587725080675,Percentage,True,0.7777053676291095,49,Actor/Actress,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,4,Chelsea Kane,34.666666666666664,Safe,0.1380931352617983,0.0669201772551691,Percentage,True,0.7777053676291095,22,Actor/Actress,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,4,Kirstie Alley,29.33333333333333,Safe,0.1114736483625362,0.0572706683336484,Percentage,True,0.7777053676291095,60,Actor/Actress,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,4,Hines Ward,33.33333333333333,Safe,0.1423463912889614,0.0679489929542063,Percentage,True,0.7777053676291095,35,Athlete,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,4,Sugar Ray Leonard,28.0,Eliminated,0.0340463133526038,0.0165198391308205,Percentage,True,0.7777053676291095,54,Athlete,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,4,Chris Jericho,30.666666666666664,Safe,0.1149916230240623,0.0602928223065259,Percentage,True,0.7777053676291095,40,Athlete,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,4,Petra Nemcova,30.666666666666664,Safe,0.1014318169328785,0.0541820450341639,Percentage,True,0.7777053676291095,31,Model,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,4,Romeo,30.666666666666664,Safe,0.1318625977814217,0.0639270620587476,Percentage,True,0.7777053676291095,21,Singer/Rapper,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,4,Kendra Wilkinson,24.0,Safe,0.1041652405349615,0.0506425432531541,Percentage,True,0.7777053676291095,25,TV Personality,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,5,Ralph Macchio,29.33333333333333,Safe,0.1165291475901466,0.0607923221584933,Percentage,True,0.7524787630558214,49,Actor/Actress,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,5,Chelsea Kane,34.666666666666664,Safe,0.1580254773401889,0.0755015252506018,Percentage,True,0.7524787630558214,22,Actor/Actress,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,5,Kirstie Alley,30.666666666666664,Safe,0.1213985395405896,0.0633130055855096,Percentage,True,0.7524787630558214,60,Actor/Actress,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,5,Hines Ward,36.0,Safe,0.1664733856054434,0.0741159333449652,Percentage,True,0.7524787630558214,35,Athlete,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,5,Chris Jericho,34.666666666666664,Safe,0.1366042784938985,0.0702743205296062,Percentage,True,0.7524787630558214,40,Athlete,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,5,Petra Nemcova,29.33333333333333,Eliminated,0.0362009249931349,0.0195674751557927,Percentage,True,0.7524787630558214,31,Model,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,5,Romeo,34.666666666666664,Safe,0.1569568016070212,0.0733506142210418,Percentage,True,0.7524787630558214,21,Singer/Rapper,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,5,Kendra Wilkinson,29.33333333333333,Safe,0.1078114448295763,0.0581272776423463,Percentage,True,0.7524787630558214,25,TV Personality,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,6,Ralph Macchio,32.0,Safe,0.1382049114271353,0.0651595929729059,Percentage,True,0.7390929025923092,49,Actor/Actress,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,6,Chelsea Kane,37.33333333333333,Safe,0.1793108845247906,0.0780658027620444,Percentage,True,0.7390929025923092,22,Actor/Actress,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,6,Kirstie Alley,34.666666666666664,Safe,0.1418830680155907,0.0683955838530806,Percentage,True,0.7390929025923092,60,Actor/Actress,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,6,Hines Ward,36.0,Safe,0.1814478438348055,0.0794732055081955,Percentage,True,0.7390929025923092,35,Athlete,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,6,Chris Jericho,29.33333333333333,Eliminated,0.055719465926441,0.0250637516315589,Percentage,True,0.7390929025923092,40,Athlete,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,6,Romeo,37.33333333333333,Safe,0.1765219126836842,0.0786821447690565,Percentage,True,0.7390929025923092,21,Singer/Rapper,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,6,Kendra Wilkinson,33.33333333333333,Safe,0.1269119135875519,0.0617473389666168,Percentage,True,0.7390929025923092,25,TV Personality,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,7,Ralph Macchio,33.0,Safe,0.1814282228010071,0.0800606290515095,Percentage,True,0.7147836382688253,49,Actor/Actress,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,7,Chelsea Kane,32.0,Safe,0.2047592104801338,0.0854642908649553,Percentage,True,0.7147836382688253,22,Actor/Actress,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,7,Kirstie Alley,30.0,Safe,0.1546798394238343,0.0681817671282276,Percentage,True,0.7147836382688253,60,Actor/Actress,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,7,Hines Ward,33.0,Safe,0.2184992156453994,0.0887550745417936,Percentage,True,0.7147836382688253,35,Athlete,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,7,Romeo,30.0,Safe,0.1826918100690848,0.0775815653216334,Percentage,True,0.7147836382688253,21,Singer/Rapper,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,7,Kendra Wilkinson,30.5,Eliminated,0.0579417015805404,0.0277812156886423,Percentage,True,0.7147836382688253,25,TV Personality,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,8,Ralph Macchio,30.666666666666664,Safe,0.2087407928578796,0.06938919416832,Percentage,True,0.7164823826035158,49,Actor/Actress,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,8,Chelsea Kane,36.66666666666666,Safe,0.2417636370164491,0.0881000039808277,Percentage,True,0.7164823826035158,22,Actor/Actress,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,8,Kirstie Alley,35.33333333333333,Safe,0.2080438701082101,0.0772402691721809,Percentage,True,0.7164823826035158,60,Actor/Actress,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,8,Hines Ward,36.0,Safe,0.2447198253011621,0.0866662988373288,Percentage,True,0.7164823826035158,35,Athlete,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,8,Romeo,34.666666666666664,Eliminated,0.0967318747162995,0.0330012555869476,Percentage,True,0.7164823826035158,21,Singer/Rapper,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,9,Ralph Macchio,32.0,Eliminated,0.1382721706749821,0.0536986554644512,Percentage,True,0.6386623516351249,49,Actor/Actress,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,9,Chelsea Kane,48.66666666666666,Safe,0.3075826603090135,0.1106420666042254,Percentage,True,0.6386623516351249,22,Actor/Actress,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,9,Kirstie Alley,36.0,Safe,0.2562799366358255,0.0915939596856146,Percentage,True,0.6386623516351249,60,Actor/Actress,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,9,Hines Ward,40.0,Safe,0.2978652323801786,0.1054029666105837,Percentage,True,0.6386623516351249,35,Athlete,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,10,Chelsea Kane,39.55546666666667,Safe,0.370833923737032,0.1221592436309229,Percentage,True,0.5219206508954675,22,Actor/Actress,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,10,Kirstie Alley,37.33319999999999,Safe,0.2571976572703541,0.1125753566366497,Percentage,True,0.5219206508954675,60,Actor/Actress,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,10,Hines Ward,39.55546666666667,Safe,0.3719684189926127,0.1238249115608268,Percentage,True,0.5219206508954675,35,Athlete,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,1,Elisabetta Canalis,20.0,Safe,0.0923618425989462,0.056004547116428,Percentage,True,0.7890162327695884,33,Actor/Actress,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,1,David Arquette,24.0,Safe,0.0897425822070139,0.0585622646331684,Percentage,True,0.7890162327695884,40,Actor/Actress,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,1,Ricki Lake,26.666666666666664,Safe,0.0961950111662688,0.0597976726643386,Percentage,True,0.7890162327695884,42,Actor/Actress,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,1,J.R. Martinez,29.33333333333333,Safe,0.1188788193234231,0.0684290687476871,Percentage,True,0.7890162327695884,28,Actor/Actress,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,1,Metta World Peace (Ron),18.666666666666664,Eliminated,0.0215357448825762,0.011595521123845,Percentage,True,0.7890162327695884,31,Athlete,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,1,Hope Solo,28.0,Safe,0.1138665979296405,0.0650697635794605,Percentage,True,0.7890162327695884,30,Athlete,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,1,Chynna Phillips,29.33333333333333,Safe,0.1063819101468233,0.0632435471522307,Percentage,True,0.7890162327695884,43,Singer/Rapper,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,1,Kristin Cavallari,25.33333333333333,Safe,0.0838094809271001,0.0557862239890695,Percentage,True,0.7890162327695884,24,TV Personality,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,1,Carson Kressley,22.666666666666664,Safe,0.0673909560614067,0.0494369334558586,Percentage,True,0.7890162327695884,41,TV Personality,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,1,Chaz Bono,22.666666666666664,Safe,0.0675957688615224,0.0489473026423824,Percentage,True,0.7890162327695884,42,TV Personality,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,1,Nancy Grace,21.33333333333333,Safe,0.0652515281385434,0.0458471642839578,Percentage,True,0.7890162327695884,51,TV Personality,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,1,Rob Kardashian,21.33333333333333,Safe,0.0769897577567354,0.0502312923028076,Percentage,True,0.7890162327695884,24,TV Personality,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,2,Elisabetta Canalis,28.0,Eliminated,0.0215710606088356,0.0102884294696477,Percentage,True,0.8070183495432648,33,Actor/Actress,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,2,David Arquette,24.0,Safe,0.0930385691383326,0.0468937405746397,Percentage,True,0.8070183495432648,40,Actor/Actress,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,2,Ricki Lake,30.666666666666664,Safe,0.1112121682905594,0.0611774067187279,Percentage,True,0.8070183495432648,42,Actor/Actress,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,2,J.R. Martinez,29.33333333333333,Safe,0.1236667006554735,0.0601512297047466,Percentage,True,0.8070183495432648,28,Actor/Actress,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,2,Hope Solo,25.33333333333333,Safe,0.1142562881177859,0.0588524138495345,Percentage,True,0.8070183495432648,30,Athlete,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,2,Chynna Phillips,28.0,Safe,0.1054303056162533,0.056303158648811,Percentage,True,0.8070183495432648,43,Singer/Rapper,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,2,Kristin Cavallari,29.33333333333333,Safe,0.0971218406325045,0.0575102211204375,Percentage,True,0.8070183495432648,24,TV Personality,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,2,Carson Kressley,24.0,Safe,0.0817658112403526,0.0417683052110859,Percentage,True,0.8070183495432648,41,TV Personality,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,2,Chaz Bono,22.666666666666664,Safe,0.0806702560681512,0.0393765896936087,Percentage,True,0.8070183495432648,42,TV Personality,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,2,Nancy Grace,28.0,Safe,0.081244504550006,0.047023704829438,Percentage,True,0.8070183495432648,51,TV Personality,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,2,Rob Kardashian,28.0,Safe,0.0900224950817448,0.0513543389353441,Percentage,True,0.8070183495432648,24,TV Personality,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,3,David Arquette,32.0,Safe,0.1088008501581711,0.0568328150930286,Percentage,True,0.7937088973975913,40,Actor/Actress,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,3,Ricki Lake,36.0,Safe,0.1188791200226285,0.0636896785279775,Percentage,True,0.7937088973975913,42,Actor/Actress,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,3,J.R. Martinez,34.666666666666664,Safe,0.134619895415673,0.0643215830676747,Percentage,True,0.7937088973975913,28,Actor/Actress,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,3,Hope Solo,32.0,Safe,0.1254446407059276,0.062682754224504,Percentage,True,0.7937088973975913,30,Athlete,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,3,Chynna Phillips,34.666666666666664,Safe,0.1153154979135117,0.058899539530496,Percentage,True,0.7937088973975913,43,Singer/Rapper,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,3,Kristin Cavallari,32.0,Eliminated,0.0237874881076992,0.0118679507946972,Percentage,True,0.7937088973975913,24,TV Personality,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,3,Carson Kressley,30.666666666666664,Safe,0.0897210311041307,0.0520145607124643,Percentage,True,0.7937088973975913,41,TV Personality,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,3,Chaz Bono,24.0,Safe,0.095814278575303,0.0430530399941095,Percentage,True,0.7937088973975913,42,TV Personality,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,3,Nancy Grace,28.0,Safe,0.0887759958987983,0.0463749768879957,Percentage,True,0.7937088973975913,51,TV Personality,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,3,Rob Kardashian,32.0,Safe,0.0988412020981562,0.0559908576730737,Percentage,True,0.7937088973975913,24,TV Personality,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,4,David Arquette,30.666666666666664,Safe,0.1199729734532417,0.06737738567319,Percentage,True,0.7630638129376682,40,Actor/Actress,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,4,Ricki Lake,38.66666666666666,Safe,0.1496550029567032,0.0761899614022042,Percentage,True,0.7630638129376682,42,Actor/Actress,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,4,J.R. Martinez,34.666666666666664,Safe,0.1572545520173146,0.0757316830249177,Percentage,True,0.7630638129376682,28,Actor/Actress,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,4,Hope Solo,32.0,Safe,0.1459681215044312,0.0746425107407109,Percentage,True,0.7630638129376682,30,Athlete,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,4,Chynna Phillips,28.0,Eliminated,0.0313807627595619,0.0156306257247043,Percentage,True,0.7630638129376682,43,Singer/Rapper,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,4,Carson Kressley,26.666666666666664,Safe,0.0961344360271889,0.0524543563945063,Percentage,True,0.7630638129376682,41,TV Personality,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,4,Chaz Bono,28.0,Safe,0.0944367429024389,0.0544323927379139,Percentage,True,0.7630638129376682,42,TV Personality,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,4,Nancy Grace,28.0,Safe,0.0927546666715788,0.0517705709887645,Percentage,True,0.7630638129376682,51,TV Personality,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,4,Rob Kardashian,32.0,Safe,0.1124427417075402,0.0648769342033345,Percentage,True,0.7630638129376682,24,TV Personality,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
